0,-2.01545
0.000770667,-1.91737
0.00307791,-1.65115
0.00690752,-1.28774
0.0122359,-0.910047
0.0190301,-0.582768
0.0272484,-0.337456
0.03684,-0.175231
0.0477458,-0.079368
0.0598985,-0.02828
0.0732233,-0.003491
0.087638,0.007496
0.103054,0.011734
0.119375,0.013315
0.136502,0.013714
0.154329,0.013654
0.172746,0.013457
0.191639,0.013244
0.210891,0.013006
0.230385,0.012759
0.25,0.012512
0.269615,0.012269
0.289109,0.012033
0.308361,0.011803
0.327254,0.011582
0.345671,0.011371
0.363498,0.01117
0.380625,0.01098
0.396946,0.010802
0.412362,0.010637
0.426777,0.010485
0.440101,0.010346
0.452254,0.010221
0.46316,0.01011
0.472752,0.010014
0.48097,0.009932
0.487764,0.009864
0.493092,0.009812
0.496922,0.009775
0.499229,0.009752
0.5,0.009744
