0,0
0.018496,0.12065
0.07387,-0.0720495
0.16578,0.00641549
0.293661,-0.0210063
0.456723,0.00441198
0.653961,-0.00580344
0.884159,0.00522159
1.1459,-0.00155152
1.43756,0.00327621
1.75736,-0.0015814
2.10331,0.00155393
2.47329,-0.00119314
2.86501,0.0008329
3.27606,-0.000645698
3.7039,0.00042858
4.1459,-0.000270372
4.59933,0.000151795
5.06139,-2.31453e-05
5.52925,-0.000147524
6,0.000331566
6.47075,-0.000523883
6.93861,0.000677682
7.40067,-0.000801705
7.8541,0.00101254
8.2961,-0.00130141
8.72394,0.0015582
9.13499,-0.00180759
9.52671,0.00215974
9.89669,-0.00261554
10.2426,0.00316988
10.5624,-0.00387514
10.8541,0.00476826
11.1158,-0.00607491
11.346,0.00777382
11.5433,-0.0104162
11.7063,0.0145397
11.8342,-0.0212345
11.9261,0.0327078
11.9815,-0.0379881
12,-0.395076
