0,8.48798e-314
0.018496,-7.0851e-07
0.07387,-0.000180805
0.16578,-0.00191233
0.293661,-0.0072537
0.456723,-0.0163166
0.653961,-0.0249572
0.884159,-0.0271528
1.1459,-0.0200068
1.43756,-0.00599755
1.75736,0.00795435
2.10331,0.0171429
2.47329,0.0200494
2.86501,0.0190588
3.27606,0.0158236
3.7039,0.0121642
4.1459,0.00771505
4.59933,0.00333645
5.06139,-0.000699668
5.52925,-0.0035168
6,-0.00636453
6.47075,-0.00823968
6.93861,-0.0087071
7.40067,-0.00910522
7.8541,-0.00948725
8.2961,-0.00939476
8.72394,-0.00893355
9.13499,-0.00814789
9.52671,-0.00731245
9.89669,-0.00665707
10.2426,-0.00590635
10.5624,-0.00523125
10.8541,-0.00468673
11.1158,-0.00454354
11.346,-0.00466841
11.5433,-0.0050028
11.7063,-0.00533055
11.8342,-0.00558002
11.9261,-0.00571707
11.9815,-0.00577754
12,-0.00579562
