0,1
0.018496,0.999847
0.07387,0.997625
0.16578,0.988621
0.293661,0.966683
0.456723,0.926219
0.653961,0.864035
0.884159,0.780482
1.1459,0.679592
1.43756,0.568254
1.75736,0.454733
2.10331,0.347015
2.47329,0.251447
2.86501,0.171945
3.27606,0.10987
3.7039,0.064418
4.1459,0.033326
4.59933,0.013622
5.06139,0.002259
5.52925,-0.003458
6,-0.005668
6.47075,-0.005915
6.93861,-0.00522
7.40067,-0.004194
7.8541,-0.003166
8.2961,-0.002284
8.72394,-0.001589
9.13499,-0.001072
9.52671,-0.000704
9.89669,-0.00045
10.2426,-0.000279
10.5624,-0.000166
10.8541,-9.3e-05
11.1158,-4.6e-05
11.346,-1.6e-05
11.5433,2e-06
11.7063,1.4e-05
11.8342,2e-05
11.9261,2.4e-05
11.9815,2.6e-05
12,2.7e-05
