0,-9.05692
0.000770667,-8.25658
0.00307791,-6.24919
0.00690752,-3.90908
0.0122359,-1.98769
0.0190301,-0.770085
0.0272484,-0.151758
0.03684,0.104122
0.0477458,0.189945
0.0598985,0.211255
0.0732233,0.212656
0.087638,0.208085
0.103054,0.201155
0.119375,0.194206
0.136502,0.187662
0.154329,0.178439
0.172746,0.171714
0.191639,0.161897
0.210891,0.154437
0.230385,0.147717
0.25,0.137985
0.269615,0.130261
0.289109,0.124077
0.308361,0.115466
0.327254,0.108225
0.345671,0.102324
0.363498,0.09623
0.380625,0.089857
0.396946,0.085324
0.412362,0.079454
0.426777,0.075841
0.440101,0.07106
0.452254,0.068026
0.46316,0.064635
0.472752,0.06213
0.48097,0.059894
0.487764,0.058007
0.493092,0.056625
0.496922,0.055635
0.499229,0.055041
0.5,0.054843
