0,8.48798e-314
0.018496,-8.25686e-05
0.07387,-0.00398909
0.16578,-0.0194867
0.293661,-0.0428079
0.456723,-0.0661859
0.653961,-0.0744021
0.884159,-0.0596199
1.1459,-0.0210796
1.43756,0.0234273
1.75736,0.0566213
2.10331,0.0686776
2.47329,0.0632027
2.86501,0.0482051
3.27606,0.0309945
3.7039,0.0160375
4.1459,0.00394731
4.59933,-0.00376875
5.06139,-0.0103621
5.52925,-0.0122926
6,-0.0128676
6.47075,-0.0127962
6.93861,-0.0144661
7.40067,-0.0113385
7.8541,-0.0106772
8.2961,-0.00860119
8.72394,-0.00808243
9.13499,-0.00649921
9.52671,-0.00547475
9.89669,-0.00414031
10.2426,-0.00353768
10.5624,-0.00325752
10.8541,-0.00252496
11.1158,-0.00221165
11.346,-0.00089256
11.5433,-6.51196e-05
11.7063,0.00177753
11.8342,0.00285619
11.9261,0.00420964
11.9815,0.00478187
12,0.00484161
