0,4.48617
0.0123307,2.93912
0.0492466,1.53049
0.11052,0.951992
0.195774,0.601923
0.304482,0.574579
0.435974,0.463449
0.589439,0.459594
0.763932,0.367881
0.958376,0.356834
1.17157,0.276998
1.40221,0.262014
1.64886,0.196919
1.91001,0.183637
2.18404,0.130535
2.46927,0.120812
2.76393,0.0767681
3.06622,0.071327
3.37426,0.0342966
3.68616,0.0324821
4,0.00214574
4.31384,0.00171878
4.62574,-0.0202482
4.93378,-0.0204109
5.23607,-0.0348248
5.53073,-0.0330387
5.81596,-0.0420592
6.08999,-0.0375653
6.35114,-0.0419289
6.59779,-0.0360109
6.82843,-0.035468
7.04162,-0.0302924
7.23607,-0.0250394
7.41056,-0.0233393
7.56403,-0.0116283
7.69552,-0.0218279
7.80423,-0.00959856
7.88948,-0.0151347
7.95075,0.037239
7.98767,-0.0998619
8,-0.200529
