0,2.66128e-15
0.018496,0.0195448
0.07387,0.150144
0.16578,0.210478
0.293661,0.0797475
0.456723,-0.0877756
0.653961,-0.186496
0.884159,-0.178715
1.1459,-0.131283
1.43756,-0.0498571
1.75736,-0.00626846
2.10331,0.017623
2.47329,0.0171597
2.86501,0.0113222
3.27606,0.00602902
3.7039,0.00465609
4.1459,0.00585545
4.59933,0.00102626
5.06139,0.00269089
5.52925,-0.000104765
6,0.00197866
6.47075,-0.00196845
6.93861,0.00115772
7.40067,0.000979054
7.8541,-0.00034099
8.2961,-0.0021675
8.72394,-0.000830521
9.13499,0.000443721
9.52671,-0.00160905
9.89669,0.00118981
10.2426,-0.00191337
10.5624,0.000739312
10.8541,-0.00217166
11.1158,0.00186044
11.346,0.000384397
11.5433,0.00473195
11.7063,0.00433637
11.8342,0.00684039
11.9261,0.00710507
11.9815,0.0071076
12,0.00859626
