0,0
0.018496,-0.016504
0.07387,-0.063005
0.16578,-0.13112
0.293661,-0.208869
0.456723,-0.283163
0.653961,-0.342374
0.884159,-0.378414
1.1459,-0.38786
1.43756,-0.371961
1.75736,-0.335671
2.10331,-0.286084
2.47329,-0.230744
2.86501,-0.176245
3.27606,-0.127376
3.7039,-0.086849
4.1459,-0.055511
4.59933,-0.032833
5.06139,-0.017475
5.52925,-0.007786
6,-0.002161
6.47075,0.000758
6.93861,0.002009
7.40067,0.00232
7.8541,0.002162
8.2961,0.001816
8.72394,0.001433
9.13499,0.001086
9.52671,0.000801
9.89669,0.00058
10.2426,0.000415
10.5624,0.000296
10.8541,0.00021
11.1158,0.00015
11.346,0.000109
11.5433,8e-05
11.7063,6e-05
11.8342,4.7e-05
11.9261,3.9e-05
11.9815,3.4e-05
12,3.3e-05
