0,1
0.000770667,1.00756
0.00307791,1.03019
0.00690752,1.06753
0.0122359,1.1185
0.0190301,1.18116
0.0272484,1.25289
0.03684,1.33063
0.0477458,1.41119
0.0598985,1.49144
0.0732233,1.56834
0.087638,1.63914
0.103054,1.70138
0.119375,1.75304
0.136502,1.79257
0.154329,1.81889
0.172746,1.83146
0.191639,1.8302
0.210891,1.8155
0.230385,1.78812
0.25,1.74919
0.269615,1.70006
0.289109,1.64228
0.308361,1.57751
0.327254,1.50746
0.345671,1.43381
0.363498,1.35821
0.380625,1.28217
0.396946,1.20712
0.412362,1.1343
0.426777,1.06482
0.440101,0.999649
0.452254,0.939585
0.46316,0.885301
0.472752,0.837339
0.48097,0.796133
0.487764,0.762019
0.493092,0.735249
0.496922,0.716006
0.499229,0.704413
0.5,0.700542
