0,-3.30239e-20
0.00154133,-3.6049e-09
0.00615583,-4.74622e-07
0.013815,-6.7734e-06
0.0244717,-3.75865e-05
0.0380602,-0.000127621
0.0544967,-0.000318976
0.0736799,-0.000648729
0.0954915,-0.0011378
0.119797,-0.00177972
0.146447,-0.00253663
0.175276,-0.00333529
0.206107,-0.00407733
0.238751,-0.00464754
0.273005,-0.00493638
0.308658,-0.00485533
0.345492,-0.00435909
0.383277,-0.00345605
0.421783,-0.00221577
0.46077,-0.000765054
0.5,0.000725276
0.53923,0.00205821
0.578217,0.00303783
0.616723,0.00349037
0.654508,0.0032903
0.691342,0.00237116
0.726995,0.000736516
0.761249,-0.00154657
0.793893,-0.00435539
0.824724,-0.00753144
0.853553,-0.0108991
0.880203,-0.0142869
0.904508,-0.0175434
0.92632,-0.0205486
0.945503,-0.0232182
0.96194,-0.0255012
0.975528,-0.0273738
0.986185,-0.0288289
0.993844,-0.0298674
0.998459,-0.0304905
1,-0.0306982
