0,-4.14109
0.000770667,-3.79079
0.00307791,-2.90812
0.00690752,-1.86952
0.0122359,-1.0046
0.0190301,-0.445619
0.0272484,-0.153957
0.03684,-0.028125
0.0477458,0.017788
0.0598985,0.032558
0.0732233,0.037497
0.087638,0.03953
0.103054,0.040505
0.119375,0.041517
0.136502,0.042612
0.154329,0.042729
0.172746,0.043538
0.191639,0.043321
0.210891,0.043639
0.230385,0.043886
0.25,0.043293
0.269615,0.042989
0.289109,0.042739
0.308361,0.041952
0.327254,0.041263
0.345671,0.040623
0.363498,0.039852
0.380625,0.038988
0.396946,0.038247
0.412362,0.037357
0.426777,0.036641
0.440101,0.035838
0.452254,0.035178
0.46316,0.034524
0.472752,0.033967
0.48097,0.033476
0.487764,0.033063
0.493092,0.032741
0.496922,0.032508
0.499229,0.032368
0.5,0.03232
