0,1
0.000770667,0.652466
0.00307791,-0.221864
0.00690752,-1.24642
0.0122359,-2.09142
0.0190301,-2.62441
0.0272484,-2.8838
0.03684,-2.97088
0.0477458,-2.97144
0.0598985,-2.93417
0.0732233,-2.88042
0.087638,-2.81727
0.103054,-2.74684
0.119375,-2.67067
0.136502,-2.58933
0.154329,-2.50244
0.172746,-2.41245
0.191639,-2.3185
0.210891,-2.22306
0.230385,-2.12647
0.25,-2.0289
0.269615,-1.93239
0.289109,-1.83757
0.308361,-1.74467
0.327254,-1.65503
0.345671,-1.56924
0.363498,-1.48765
0.380625,-1.41075
0.396946,-1.33911
0.412362,-1.27271
0.426777,-1.21208
0.440101,-1.15707
0.452254,-1.10799
0.46316,-1.06472
0.472752,-1.02735
0.48097,-0.995818
0.487764,-0.970094
0.493092,-0.950147
0.496922,-0.935932
0.499229,-0.927416
0.5,-0.92458
