0,-3.19342e-16
0.018496,-6.40063
0.07387,-5.73102
0.16578,-1.68136
0.293661,-0.536137
0.456723,0.333872
0.653961,-0.3026
0.884159,0.192046
1.1459,-0.087999
1.43756,0.226811
1.75736,0.0152762
2.10331,0.123618
2.47329,-0.0933619
2.86501,0.00684944
3.27606,-0.0583597
3.7039,0.0491903
4.1459,-0.046581
4.59933,0.0359666
5.06139,-0.0269425
5.52925,0.0247015
6,-0.0318627
6.47075,0.0226868
6.93861,-0.0213327
7.40067,0.021793
7.8541,-0.0251425
8.2961,0.0227764
8.72394,-0.0150954
9.13499,0.0114904
9.52671,-0.0119354
9.89669,0.011105
10.2426,-0.0141722
10.5624,0.0150111
10.8541,-0.00620365
11.1158,0.0164423
11.346,-0.012907
11.5433,0.00574004
11.7063,-0.0210341
11.8342,-0.000196541
11.9261,-0.0133773
11.9815,0.0198037
12,0.0960354
