0,1
0.000770667,1.00077
0.00307791,1.00303
0.00690752,1.00667
0.0122359,1.0115
0.0190301,1.01726
0.0272484,1.02364
0.03684,1.03028
0.0477458,1.03683
0.0598985,1.04291
0.0732233,1.04816
0.087638,1.05223
0.103054,1.05485
0.119375,1.05577
0.136502,1.0548
0.154329,1.05184
0.172746,1.04683
0.191639,1.03979
0.210891,1.03079
0.230385,1.01996
0.25,1.00748
0.269615,0.993579
0.289109,0.978485
0.308361,0.962465
0.327254,0.945793
0.345671,0.92874
0.363498,0.911575
0.380625,0.894554
0.396946,0.877916
0.412362,0.861882
0.426777,0.84665
0.440101,0.832397
0.452254,0.819277
0.46316,0.807422
0.472752,0.796943
0.48097,0.787934
0.487764,0.780467
0.493092,0.774603
0.496922,0.770384
0.499229,0.767841
0.5,0.766991
